Technology,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind
DUID,AVLSF1,BERYLSF1,BOMENSF1,BROKENH1,COLEASF1,CRWASF1,DARLSF1,FINLYSF1,GNNDHSF1,GOONSF1,GULLRSF1,HILLSTN1,JEMALNG1,JUNEESF1,LIMOSF11,LIMOSF21,MANSLR1,METZSF1,MOLNGSF1,MOREESF1,NEVERSF1,NEWENSF1,NEWENSF2,NYNGAN1,PARSF1,SEBSF1,STUBSF1,STUBSF2,SUNRSF1,SUNTPSF1,WAGGNSF1,WELLSF1,WELNSF1,WRSF1,WSTWYSF1,WYASF1,BANGOWF1,BANGOWF2,BOCORWF1,BODWF1,COLWF01,CROOKWF2,CROOKWF3,CRURWF1,FLYCRKWF,GULLRWF1,GULLRWF2,GUNNING1,RYEPARK1,SAPHWF1,STWF1,TARALGA1,WOODLWN1,WRWF1
Quarter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,,111.69534923281269,43.01709338082725,85.64979315132749,102.45085663610428,,,86.71083317491504,,,87.21403165775332,,,,,83.04973742972281,126.754996109663,,,132.0326920240683,131.51454024114565,,,100.81300225304469,115.76696974859756,,,,,,,,,88.87928776933262,,,,,100.90797056000284,56.63104213027961,,80.88712589666568,,,,73.44843737654071,,62.29889687662045,,54.8951474957156,64.88169453737821,85.02162770248874,81.83342848057764,57.93974681167717
2020-06-30,,35.62953081050061,41.02177102412195,37.38778796343678,34.879330788876864,,,36.26565120171144,,40.33673218530058,35.822530047380106,,,,,36.48898624240894,36.080402951305445,,,37.26581549723413,39.03063381088823,,,36.30870775596424,37.04102595996081,,,,,,,,,37.02388780370915,,,,,38.86860446859196,40.52466673276117,,38.28306826400464,,,,38.26054230775412,37.955915047825606,38.11434947736177,,41.34579519323416,39.395085338034626,38.22684462138028,37.53497377853877,42.74929571058203
2020-09-30,,36.582898715050554,36.52327761296473,37.446679983179735,35.980244468290756,,34.712494138356135,35.619697181806785,,36.333406747001156,37.54806793327242,,,,37.69527391250758,40.395122637834675,36.950196582207404,,,38.17630193431996,36.941753196478395,,,36.45440713152117,37.32023382892642,,,,,,,,,37.92202600633436,,,,,41.6959870874678,44.08322802486514,,41.712277399180074,,,,43.73755347058375,40.80005786841989,42.526918279442,,44.14335874395608,43.0959437046322,42.75154449141514,43.184060449712916,44.11113982852663
2020-12-31,,63.77607943709302,56.00211330673627,74.97985413726313,68.53930555714051,,76.61681911924404,75.0522330455127,,54.179399502675935,49.8667055774525,,,,89.26988622064223,77.19101136881075,60.738994318999985,,62.33136519502992,73.18539679060473,71.33278403545921,,,67.87898798339496,64.26188844901769,,,,53.659809720906054,,,91.00770925923834,,73.3561507300871,,,,,60.91829175624912,57.14616885379618,40.4422815369463,50.89381769740845,,56.254570422439265,,48.398166866265754,46.912942960848895,52.28625011142292,,50.64488717139703,52.62246962104836,57.82422602765635,62.528779669919075,52.43038677918442
2021-03-31,,34.85068782868362,32.610479664624805,35.07181458220148,34.772715486570945,30.244271668407013,34.464073492043994,34.89943507277197,,33.99015193891684,33.9341797531056,,34.35935799678171,,35.68303550404448,35.49892189537605,36.17139091251951,,34.797041485566176,35.22420420622843,34.51367837028738,,,34.1349118375642,34.9163812618357,,,,35.50074518341794,,,33.40095658740408,,34.38530254411667,,,38.56019358479216,,38.208254426572566,37.282445594227845,38.095182887368104,38.56516243094127,,37.88958323920369,,37.75436954083197,37.58191409885873,37.78405249918881,,37.58504424730958,37.15402508142559,38.78862072431809,39.09441170764064,37.490223843626914
2021-06-30,,49.28056947674801,45.787411678945375,51.29384172602625,46.03210647215906,59.79749571512112,46.826022984941865,46.228045735292916,65.0396272507181,54.02702355779652,45.73799636247611,,59.250834565436875,169.58579220007,51.26700091302654,51.74334513785802,50.1882555715366,,50.633895464493925,51.5045559702471,47.63334046797542,,,49.201611580444755,50.62784290746888,,,,48.79134444866825,,,53.3552602577488,,55.227497220298424,,,159.18700375123822,1353.0590800902028,93.03870745396519,94.27808560959598,87.67536333235775,84.0499396701534,,91.25977063346143,,85.03151546069512,93.1861855822555,86.07735420709876,,98.20985263695266,98.90254428823121,82.4131657512124,96.84886627359973,90.62048151685418
2021-09-30,,40.68154004989496,40.503701974399526,47.388889624865264,41.74207461089757,34.42269126630928,33.28550699148244,37.587967514351384,32.5895423465624,38.92151444839294,38.39222175460556,,41.18051114474931,80.94861548969396,49.86120725277959,53.13089137235397,47.21492164416362,,52.61165035334212,42.721084446839015,41.929650441515314,,,42.02160068176622,37.724515935214924,,,,41.98438000877844,32.75678943558357,19.39443993718773,39.10800634058789,,51.36735463446039,,,59.157257343296045,249.42321468668115,65.30812933004266,76.66848392867314,57.434528137011206,59.2936240280613,,66.2309480562931,,59.674778028152645,61.82835302585439,62.197931596017206,,80.46470776017475,74.16018765439225,60.61256629146565,62.94446960206846,77.99215029985446
2021-12-31,,48.512823051721604,45.51659135346568,44.76033403820253,47.6463754599874,49.05258228500195,47.39200861077975,46.907144459155234,53.70421754460444,47.47977419928424,49.92040915541203,61.73013508621857,50.725627708594835,55.177479159307715,56.65597998410739,56.301413294126604,57.50754992288801,,50.28225397399432,48.916140288425034,48.95404625943609,,,44.817617974803795,48.25977934444054,57.43847903918499,,,51.3306650330555,54.14646555151581,49.99674284842814,44.61446066222788,,46.10571443598352,,,53.14288954255328,67.09829139422546,61.733093369068364,60.52398927717523,55.87549350482251,55.91839088706256,,56.12898820249068,,55.44313325981641,62.933138563146734,57.031256241381676,,60.63829002543246,64.89765010585747,56.494151901838165,59.838941982440495,61.412935271512865
2022-03-31,,76.02117577411133,76.44384183708566,80.75828616642065,78.10399117675833,79.50485241306275,76.90409647718333,77.63639180087543,76.00938942378536,79.01823053055709,74.36127498389388,79.53386197514811,76.18182306131038,78.2287168360746,79.93049667961166,80.59303412658177,86.51319435365632,98.71455231160945,87.90115580651626,73.27194468593476,75.70305007627199,,,76.07438712218487,79.0884007611129,78.92981109884933,,,80.01794357031675,77.6512979074022,77.27997356470972,76.46793607318028,,78.95092854540415,,,93.8883659040672,96.99697264830259,85.69148449211876,82.31514518544557,81.20850177389461,80.58788919298979,,81.38203977679915,,79.90482124562938,83.5197703508996,81.5969518619662,,84.25367706749097,85.63411402355757,82.5280015097024,82.6679246817662,82.75075632335917
2022-06-30,,210.83981985978477,202.88013817250032,220.32350531361394,203.3665465051571,212.00565810625199,209.6790831493096,207.55296064874952,223.28051017501383,202.88125524668027,199.6032732480294,211.691171027637,201.5213509794152,180.1116563667068,218.40654577457633,216.03139398025243,236.1920065317057,280.0757423787005,223.78296493956512,211.66045466991298,205.8098957672182,,,213.2165065245461,207.01004389853455,202.89765586580975,,,212.81941360411554,208.68423353469416,198.2821518428809,198.90424953595507,,200.22113849336506,,,302.3602342914891,308.34891641584625,355.03050421579337,280.3438012652199,312.85128828969096,307.48528217576563,,304.0025251882083,,310.6458481712275,296.65998423838107,299.3669662129285,,288.29910701519196,275.3353225356852,315.4857373453556,319.8348262991353,291.9154034353719
2022-09-30,,135.74310330028,138.30707107889793,160.3410306260331,128.19775774053764,165.95648688226436,154.3772703440425,147.22717479222428,149.95511884619575,144.9876296123887,125.99345190416133,149.49786898063178,148.1009424330185,147.28730484219903,174.3278965412101,164.45727120481124,163.87377311662513,120.7715427778203,163.39952755339192,138.5575574926861,135.30508892255818,,,137.22390147768033,143.1792375215017,140.316550521153,,,166.99893132349172,141.61535019200153,138.94711162094117,128.51570115641064,,157.33403798785068,144.6135111196556,,221.87354802101527,209.13780547181983,191.66718820733567,226.97911554804182,207.0596407868573,197.44251913694183,,212.81333985417496,,205.3254954454212,209.57974839618697,203.14526738451332,,217.50077580974946,223.45964782126913,199.31414174697852,201.8625815036286,219.82795754427423
2022-12-31,,59.590060663237736,61.12421756210585,63.900480237970385,61.85902016368406,68.90570008043579,63.700241794228745,67.15512358597815,69.2275806677617,69.15583766809357,59.19699832076701,66.67224926965316,70.08434002554289,66.57297265203289,72.02174165933468,67.52402975212887,100.69069586438866,58.540784079723736,70.57406255962982,63.24938403427026,58.067192508838,,71.41000722954256,54.71338688012627,62.27588932365953,59.126963590856434,,,67.20060409278551,64.54978532256318,59.77881211978458,55.54344648218275,,73.45923367740421,46.83807075920797,,117.71319870484423,128.68240245675554,115.5787830213117,125.9143636923385,113.07009894613161,115.06782132560835,,121.07033149852394,,112.67494471917024,118.39159910319422,106.53717039405448,,123.05263752861809,119.0830579901293,119.27953414995584,118.52342702253662,116.99404366833195
2023-03-31,36.13463185488813,70.88027406665009,72.39102257341024,74.09759003795617,74.52604290027722,77.11640064513809,73.22295424894853,75.17558355441824,77.38681055849393,74.05289256083906,66.6323457459417,75.4630994158486,80.25396371680831,74.47991796802985,78.13057045759795,74.5910113385773,88.76894566622067,71.40065831088761,77.83572073541224,73.84388357928972,73.403985696916,,76.22822918932091,69.70571068246738,75.56022634452063,75.19529170582788,,,80.27383745490407,74.1982944361448,75.37773587328465,71.82373861159411,,74.35312835943166,73.30025420284932,,92.34146624368553,94.57524841637112,109.02114383261475,95.41651900576217,98.07798826941266,97.59116197962152,,97.9760276225924,,95.80844346065648,98.03067137877585,93.06416053895491,,99.38812873015765,97.17329261996312,101.73647799623397,110.68139548913064,98.34961142089736
2023-06-30,65.96708982199407,75.86261654588259,73.60622019205826,78.21815114039919,74.55939075047448,78.85530903715713,75.89974748938486,75.12616989222691,80.15421750113046,74.06570151360621,73.36747340806028,79.4435241815645,78.08134266530735,79.16211339664808,78.02533662205026,76.6177727232263,87.39592439436412,75.32855236745792,82.45103196662319,78.89757514202465,74.92660853316622,73.64567400422114,84.1368938889168,71.82160116671817,76.75187986275475,75.57750390830776,,,79.88373031013147,77.3066750566257,74.96262916831145,73.20434915449081,,73.57156206448575,75.58101142191528,28.103861106046953,111.61359456969083,127.11467964222473,116.68452261360983,120.61430447525389,115.34999320715413,114.40026231713799,,121.01029312807401,,116.62987655946796,112.1565912784748,128.52792745998931,,120.23910600630946,126.91871514964649,129.63124329418787,129.8280379824429,118.67973428381022
2023-09-30,28.591972423710935,31.809080026352675,25.37035702711074,29.948777798150758,26.78486509460392,32.77414158979911,27.13342334662343,27.386543490252947,33.87128212390103,28.89974507065999,26.68673281899852,41.53773682061076,33.44684737038525,32.1698143633173,35.64711952643694,34.71165816617284,51.00781423538119,27.535513922220986,37.67114877506685,28.222306916406247,26.31461387531827,35.00171807408076,35.58282040588559,23.788360195356873,29.702845038708382,29.47935134695177,,,31.791689371502866,32.40585026310396,29.208636250484354,27.751415940551144,,24.251006409895712,30.39561441105503,35.59287164738937,72.54395669442141,79.74974996650243,72.25281189729375,81.99206621083377,61.44027787477007,62.69668884501109,,66.3488100535956,55.855193005879386,64.23550628918069,67.71283437049141,67.30376399558118,61.6674512388869,85.2998419304804,81.34962751168734,62.99360677983835,66.47164769689188,82.51121935822971
2023-12-31,43.95509323274994,36.18715909739428,35.592154707051854,38.70621336190005,43.57393097824244,48.50889207957299,43.88511655890098,46.70919702474087,44.80951138149936,40.43260091543448,33.93976703091738,63.28328934032613,40.76076823201924,40.11115407169035,52.78459794851155,50.92972223081339,70.37244263957247,34.80540843184145,51.0851964521417,35.58254892383253,31.343059766823917,42.72464027138209,47.5585337019889,28.879553898448417,39.128254313216225,39.29666294438105,,,47.035056496664154,36.50212368476153,40.42026888610469,35.479128543170035,,27.599360280930238,37.89530308182228,43.59960774021609,60.32391719689787,70.15210943264992,59.350840136829284,65.81099806206258,51.56894527661121,53.2027008507907,,58.98465280843226,53.84241649126664,50.352409666256015,56.27022983110233,56.1192889995556,59.49594427753715,68.17928429487421,69.53916693175458,56.01884621339297,62.44940018504424,65.70501720834352
2024-03-31,67.66288186337928,54.44090641815793,64.03523747918959,70.499663298929,64.15397721780026,71.68014779595858,65.45520686199949,68.48158014195442,66.97401564584413,65.29988898931877,48.85200694970463,75.66865661209354,66.76583014408493,63.795410244855226,69.4976719568125,69.56461265240529,83.86429371671291,68.84050558524699,77.20478094416697,67.56442631688515,54.86294174985835,67.71334681969343,70.88022108685229,52.827480078871254,64.92461689645485,66.06477870889002,,,69.9235706994751,54.76753002465363,62.88229598939771,53.769282872436854,,55.9717452235582,66.88949780316891,70.80685116065594,82.84864288368489,85.09423577586996,119.86994256805707,71.91490856670929,71.48456670670143,82.60066327355037,,77.07074058185762,78.42976232491387,75.1718825053959,75.16333418488904,75.98507795268176,81.90382127349392,77.1982098193886,79.99576339657824,89.74668737191278,89.0884576056327,75.78155637790776
2024-06-30,72.34063982983433,86.03426760219438,73.71587140724795,82.17625266166182,73.17461663309433,71.50156877772879,73.50212225177522,60.89845482604528,88.49975078445179,94.12722008939762,61.39520695842565,81.77254638725117,88.50711684591185,75.00855285288873,95.58619446592557,94.86698313672895,111.85825319864716,84.5906995651185,93.45176830785975,77.51016480422626,81.71873621554457,72.09417969315558,72.47696057663246,77.02693840172977,95.3377627987616,88.04917420531237,,,94.20605004069353,79.92394351226226,72.40485655103599,83.86032504529251,68.83389040972185,64.79769910866835,83.35383468858498,84.25052948332714,161.67053927643047,197.20276505799643,103.19603495143363,185.56483864876907,105.97435266990774,68.86742866597562,145.74695452366262,173.24986469628251,173.49003772446355,107.44950110067691,107.94099459619433,126.59122168148801,126.70235073887807,160.44215688981518,193.97694370398716,147.80903731565184,162.64524049089795,179.50709382712267
2024-09-30,47.8774423350905,40.019121160476224,23.97733924330948,47.68012709538971,39.9747656211319,52.96143059718372,38.072466203053814,39.654518764452625,42.43154054037933,46.166211089057235,43.02892328346472,66.40229981984655,32.84853860384093,52.32735486545524,63.79960108098894,58.41686437978322,73.83387651791566,63.94864917491955,49.437131431251245,32.55255319324777,33.427679602186515,76.59520188764532,71.01586625940732,26.091017606610077,32.40591906425372,49.874279018595566,,,52.55100017593732,37.9028452872038,48.925567026785565,30.56969301213928,18.61444780512597,43.64576919219563,47.0416816809288,40.82296691428805,91.7129114676902,98.89283205932499,78.83601509116605,100.18648515639114,64.09886431207468,52.56598852738238,52.46311871002819,77.06379737634724,83.79560057806457,71.89710699103226,86.32502888632725,74.60563862370927,76.76965751319241,116.6618787852078,114.75682612843576,71.82106759736979,80.84461475427207,103.58426266405877
2024-12-31,93.17330790556777,72.02120566336473,75.40370010110858,94.98198939149913,84.20651999616382,91.42457617193543,82.49193030374362,80.81339827900463,111.55906681346018,83.35533159445487,64.4492049701633,119.13913423315485,77.47610396097136,88.22877567041404,123.55774211714684,120.09555465191286,161.82339782964178,89.92964598130597,161.50441302082365,73.41538480049647,71.11287344124969,112.46111922826032,113.17166935408996,61.15288616554115,81.01104434034897,85.464994828264,28.60906308132048,10.753941889085139,92.30069084449326,79.1487765064374,90.9741848328876,63.97389790042148,79.56655744803263,65.08291358715915,75.63252316607795,79.31772235624847,120.8557423525863,138.504544488877,162.93564378216362,115.4973478901507,137.62606009617016,104.30347441808554,106.57454662127907,154.31835564279984,133.87743078525034,123.8204732206498,129.81886037290684,108.47802876602407,114.69736059813232,153.3235774718699,148.01169100891414,139.08092830066283,172.46614143219378,168.81876531359396
