Technology,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind
DUID,ADPPV1,BNGSF1,BNGSF2,BOWWPV1,HVWWPV1,MANNSF2,MAPS2PV1,MAPS3PV1,MBPS2PV1,MWPS1PV1,MWPS2PV1,MWPS3PV1,MWPS4PV1,PAREPS1,TB2SF1,TBSF1,BLUFF1,CATHROCK,CLEMGPWF,CNUNDAWF,GSWF1A,GSWF1B1,HALLWF1,HALLWF2,HDWF1,HDWF2,HDWF3,LGAPWF1,LGAPWF2,LKBONNY1,LKBONNY2,LKBONNY3,MTMILLAR,NBHWF1,PAREPW1,SNOWNTH1,SNOWSTH1,SNOWTWN1,STARHLWF,WATERLWF,WGWF1,WPWF
Quarter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,,59.75600787034383,61.10842316656782,,,,,,,,,,,,,69.1523050415412,42.789789752710284,,44.41606390762737,,,,50.422755381028324,47.625045330340974,46.98117229153873,45.69961021201186,46.54878554400576,58.598190487795925,,,47.48656575933497,46.53057924520412,,49.13651507071672,,46.77274813849995,46.82945523740815,51.47392566721108,,39.055898644413716,45.80298580924216,
2020-06-30,,31.915858584614448,30.545417081002785,,,,,,,,,,,,,31.954440468415097,26.858381449143415,,27.006237552191592,,,,29.34857947989091,30.18005488485025,28.952557298379862,28.04851649241996,28.262043979006073,30.447768103069293,,,26.249114541815693,26.706564811448608,,28.952279659319004,,27.733843801811545,28.90595202531968,29.11942333988486,,28.047554190084448,28.114460747222108,
2020-09-30,,18.22347392948773,15.885847646691147,,,,,,,,,,,,,37.44533085867144,21.423130790196034,,22.714408187536108,,,,27.657647578265628,27.690777664357338,23.91981922698604,21.656140387055295,22.137739016599202,34.750899745420796,,,31.781214717372055,33.30075385167288,,26.62557499677085,,28.92499837869335,33.70362526552591,32.5466016742274,,25.65028471516113,23.9915838943434,
2020-12-31,,13.0551307621588,13.233405569880231,,,,,,,,,1.6811396349803127,,,,32.32746336250876,12.250799180873127,,18.047670364412266,,,,18.380262994270755,18.186116733212927,14.951237204898087,13.481950152408483,13.170024296094706,30.29718731585581,,,29.68190162892496,31.159479741866893,,19.145936527112774,,19.491578527935022,22.590152381459838,27.88055333904846,,14.046249292939976,15.843514526531806,
2021-03-31,,10.100978106055319,10.42128979446713,,,,,,,36.50186542551104,40.592656280515406,18.147106437916886,13.570280884815428,,,24.334358041325043,12.8944355832709,,30.074133726560753,,,,18.464275191657688,19.014543047558345,17.089163743151488,16.11481568633731,15.395011917184908,31.220969313856788,,,39.81138071003754,46.726038372781005,,19.04700757045808,,20.846834300132652,24.079364356782943,29.648422055450418,,21.8719302218345,20.72375404212781,
2021-06-30,80.9300093162004,39.75889582004828,38.97467376786816,,,,,,,45.68298887978645,42.32035856732576,46.95848404096371,34.489427037062896,,,44.58266503150301,49.29618740818161,,50.595636074929374,,,,51.79733383962374,52.15514253795275,46.37019723078709,48.45875097307779,48.93553322538388,51.128372123523974,,,49.87071196031679,52.06065054168526,,49.36140857571783,,47.26773788940902,51.32822414959369,51.66063769236486,,50.09178426754126,50.847938893687434,
2021-09-30,29.62537640659541,13.958757214727033,11.201171870537776,,,,-86.15499830326756,,,36.33132766786695,22.62458232670418,25.485361764241926,23.792300709524287,,,40.67425410418402,33.26830311071942,,32.4543321140193,,,,38.87195169681206,36.86758449933563,28.987753125528965,27.320719707175964,27.27739277480274,49.12647969820206,,,43.710677372446604,44.26585548807397,,37.47329253054307,,25.888742497949462,28.78682482247127,42.95533683605126,,31.582927619126004,33.88573073988937,
2021-12-31,77.05818996695598,14.189617214542844,13.739560361942454,,,,16.007644657135245,,,21.450659288457516,20.731550284339413,19.906358541332903,18.7391017242295,,,28.77542125742678,20.93454257386022,,25.113791593711092,42.75013661702004,,,23.997346886399974,23.901548710211515,15.530975570411378,12.609023103183064,12.807128347904953,40.656711292843795,48.17876378992969,46.55829529338559,32.93296173228763,31.83862605630486,,24.126705888696222,,19.07664040754283,23.204668754024482,34.163873839288925,,24.239380343404054,17.492815344085766,48.960364483043044
2022-03-31,2.1532831509128996,44.45732802508071,44.336914434991975,36.280990625,,,,,49.172540853464895,61.98040934687558,57.61086516410625,51.6274632505747,63.989555210090636,,,61.741809512481225,43.35720619407479,58.884393803252934,54.57292401362162,49.20588309997625,,,48.50909540587612,48.385316091980386,46.663124594317864,46.34175205327834,45.780364086821876,56.038020735845144,57.738754294634994,55.60436525462933,59.939582758483596,57.736655164487985,59.133644694868465,49.25788447103541,,44.33391993741919,45.37718138264927,56.15389960921426,50.80965036729585,47.63593394161371,44.63626563129606,50.28968142008736
2022-06-30,187.17994163683838,156.8824127347451,154.46324570965393,139.51019513702002,204.71867868269746,,225.591356842095,,211.05918350731073,164.22992526942667,164.59054234207053,167.59503473396353,162.5415732143694,,,159.64228869651296,193.14077528632092,218.8370052804686,193.51089228183838,226.4759988213368,,,207.55434350646914,212.62715797618134,207.67446684151832,196.86161021973126,198.59713958157383,215.8260921941921,211.54545844308706,216.87256454234554,229.15711901340552,225.43124508596608,234.8712788934092,209.6731297464333,230.7246501427724,181.17790005569842,191.50243741077378,203.90083774516245,209.73420370902898,208.23295146275996,197.78523025966336,197.46831755303435
2022-09-30,177.67185021667643,137.7126119640364,128.11698573851564,243.33632293333335,150.39759676796444,,143.88996547810137,,144.0917642172061,139.58245760920528,145.80031332368262,213.77516320878246,154.9784501192077,,,130.43488863442477,131.56678135517316,194.51725157741166,151.27028689934846,161.24009633718498,,,159.79895354978603,157.7739353038684,139.6013648433289,134.4106823422837,136.3329014562593,174.1682982502327,165.48437216351326,136.33023956319224,153.46024941928871,168.62764636047723,187.20661044885958,142.12145525028248,118.20793468902764,128.46335626489807,138.3790348184606,157.7745350729988,165.3989193061074,144.6544100495687,139.80792831541814,147.84350758953963
2022-12-31,60.17372837844142,5.406063841112779,4.850379230596107,13.914355077422234,40.49777309851172,,46.4005118847181,,31.345935560229403,36.00069387823424,38.81573122181157,41.04526426546829,41.310440820291205,-22.695626774193535,,24.95398513062308,31.63861601699539,77.49487918867706,45.548237764151224,51.33212158757615,,,43.645937372034254,45.60056016696368,31.179599423417766,28.878341930153073,28.51957989292125,62.143466156952634,58.77484628692327,53.38504690005855,51.43382207834967,65.56082435755418,88.3176237179064,46.62631634042463,58.00473511496331,34.67747585917467,41.89846642443327,63.583254650470224,84.31756304915302,45.61454683315367,40.665271903613196,46.60955213538182
2023-03-31,34.466891809951754,27.615425918542815,24.001902616885506,35.694016369121435,31.95336507691826,,44.75318333629921,10.412572348906718,45.196454303424005,27.7541123459581,29.442680046814147,37.24114286327776,37.2701959176565,26.5128681175877,,27.245602822839544,45.722175158841935,77.784068054723,49.9032216605639,58.508730342317094,,,50.93215052859516,53.29122048700579,51.22802145917637,49.78414537533106,48.97491421771047,62.229271876882365,59.78352929647029,56.51793451016873,57.33953680090304,61.38767570620559,65.80526931977143,54.04257537268527,59.517228762471234,45.456370773561886,49.496781585141534,66.69770287585114,69.92222366385813,47.75763345663934,48.58306408707095,58.660484377445506
2023-06-30,75.92156973365773,69.05319924825676,69.58242831892711,33.335995786798534,64.27970253928481,,70.9345678737624,67.33183140062927,67.11131881305705,75.00099451161795,83.79435026958514,84.59249187086586,79.22411586772276,65.56540137607331,,62.0613771030603,52.91130352577435,87.82448327894433,49.78200101113003,76.6456425838291,,,69.3376923932369,71.31104181390907,58.9954598182932,55.9702907445701,56.30309142709705,73.84716382433444,69.90581118143344,67.29231130562846,74.11308668384116,84.74756966279291,75.77453238650706,63.51002982747979,71.97593218192483,51.452955550274496,59.541633882097855,63.0657092297282,80.93250197687611,60.690480165045685,68.44747845214815,69.78187116377894
2023-09-30,38.76552399237021,31.636171122351506,29.01698547517363,1.8445269061611174,26.998986865725254,,29.205976188693743,15.612792838339058,17.92658446856103,38.860421415558584,31.68386499017833,56.54554447571063,35.24684976926133,21.361178490582038,-13.563089994089397,23.125837642774346,33.68143192189525,64.09804418622417,30.562685706938872,59.16803766740738,,,46.94061040577195,48.43645124000717,34.061221083719936,30.068677164730286,30.612087124870442,55.635173282724146,52.384339805007855,62.55284313558519,58.44094357919476,80.68686156050535,54.457381673294705,41.284218733452974,49.675473397211924,19.458454180480018,23.81080337949526,36.15655738115102,58.81432165223123,38.54358804949611,36.300513274177746,42.86984321572058
2023-12-31,15.946241265589832,3.4591696293936405,-0.18122041069615455,5.514827039134327,19.18769491663287,-29.099834999172934,8.831981193932979,12.991535002482681,5.98951794666677,0.08294810942501554,1.2743942542432791,1.6425573949432022,-1.104722712559654,-8.95055050004169,41.760817938447744,9.501510106687418,26.11380765239961,52.34304049760046,28.675819685767014,33.17763321322714,,,28.50654607303085,32.4792459701637,23.872278490532107,23.134388965615212,22.124737350370328,53.35593538807274,51.31991782896411,40.15820559062172,25.0524621190455,43.40520737754479,44.80953319828719,36.87228258247088,36.2407909894812,26.463443813375214,26.551117961450505,48.48638173199497,49.57896030106594,29.287547482439983,20.972387177906146,31.03424236548937
2024-03-31,27.491223134753227,27.379405704502854,21.18790492823369,15.234927515669236,16.96198664038984,53.92793440602929,24.95863658388309,31.40804684425515,22.556861792788705,20.122996604680218,21.757077501491125,14.925984073639219,23.91245212058767,13.925702554878423,29.604925334505577,27.63976188749041,52.525158079679095,61.83027783132263,47.64914176705124,59.01117644323068,,,50.52152828238326,51.72590564347937,42.77705272063568,41.452616160841814,41.173040943120505,57.218058945229124,56.41916403558083,56.8951170413179,56.397912581345494,62.415587889038044,68.01571938075996,47.54662919325527,50.98133179624854,43.73833460343788,44.90599630390365,55.09000463617732,58.506458223990926,45.34012984994164,51.26524798712262,48.09525726110664
2024-06-30,78.11366217467041,80.93991604557355,78.64884671563142,80.63188414150943,61.015643886221916,93.44772520971776,73.74102491364091,75.68969880687217,81.9933015925336,102.08242975547387,74.91064113907481,80.68601139034436,71.15329283398965,81.86770004514314,77.36290884603834,75.66244083289867,86.81016429323668,116.32729391571918,107.66114878744678,88.33067814088335,107.6791666554944,,99.07877013930909,98.18382053434247,104.1422088484501,102.71146904263264,101.77350697211885,118.12430657915003,114.93810924620362,81.63668919022996,87.61418016188293,97.47068859239126,121.29029285695925,102.26428460861833,109.14077390569358,97.39825354103327,98.19093644345772,111.95809246937242,112.54136189573482,94.41284674257949,99.25973964353464,93.54242565359796
2024-09-30,18.440739088663992,58.12680619197973,58.95487389225404,32.37396466258419,0.9642876091246988,68.22938020508832,35.149217016965785,30.198987277771284,27.573332703527043,25.99993854450188,40.58589465023945,39.79411303276898,47.47629140710042,38.95289404163629,53.427701533288094,51.19898816255016,64.19977917862231,88.3045519730819,48.41893750442414,72.95488159305958,34.1780289760458,,76.72282671552506,71.96328493684358,60.177698499953294,58.14592037093195,55.84125090489512,77.76659410524096,75.20329770005533,63.398106567643346,67.08860185577659,84.61559027938772,115.92141363982378,76.81538270230105,68.66604939125567,41.24908483013271,47.65104606157994,64.642792647924,52.459726312026994,53.65785061225173,54.77690093324634,67.74560915838293
2024-12-31,23.416599421664927,31.179711174605547,23.828118480027804,17.196586967532774,21.570115551448232,29.76878105412983,30.532824537850846,18.911580173050854,24.499956549564168,25.811958069445012,27.090616303774084,12.419905098959003,10.477761682642448,11.644716338624434,29.94599956161941,46.11328688225358,41.57570024429821,53.93692728116434,43.323631052796536,65.23362173669732,62.65749064964196,37.65251739382989,47.894010465071915,49.46224371412354,29.421215742140753,28.227705291501145,26.603744008238348,73.12037047182432,70.07613692783609,63.34961965952501,63.324878656369904,67.70587717089975,75.39361646599936,50.955164688779924,66.7620751382693,33.032705501786296,36.41286646355307,74.62006160073909,44.73187964796725,28.848800207963773,34.80639193707206,61.69464566798287
